4,caracal,10000,64,0.500000,20,0,100,0,0,0,225837406,1738988,0,0
4,caracal,10000,64,0.500000,20,0,100,1,0,0,225493098,1716580,0,0
4,caracal,10000,64,0.500000,20,0,100,2,0,0,225938066,1704046,0,0
4,caracal,10000,64,0.500000,20,0,100,3,0,0,222073384,1695768,0,0
4,caracal,10000,64,0.500000,20,0,100,4,0,0,221991124,1708262,0,0
4,caracal,10000,64,0.500000,20,0,100,5,0,0,219461092,1713006,0,0
4,caracal,10000,64,0.500000,20,0,100,6,0,0,222137642,1703580,0,0
4,caracal,10000,64,0.500000,20,0,100,7,0,0,220563722,1729902,0,0
4,caracal,10000,64,0.500000,20,0,100,8,0,0,224294790,1722668,0,0
4,caracal,10000,64,0.500000,20,0,100,9,0,0,224422630,1674112,0,0
4,caracal,10000,64,0.500000,20,0,100,10,0,0,219424228,1690298,0,0
4,caracal,10000,64,0.500000,20,0,100,11,0,0,223617462,1686946,0,0
4,caracal,10000,64,0.500000,20,0,100,12,0,0,219203388,1703238,0,0
4,caracal,10000,64,0.500000,20,0,100,13,0,0,220160810,1717364,0,0
4,caracal,10000,64,0.500000,20,0,100,14,0,0,213117988,1706668,0,0
4,caracal,10000,64,0.500000,20,0,100,15,0,0,214725054,1711646,0,0
4,caracal,10000,64,0.500000,20,0,100,16,1,0,219542490,1421108,0,0
4,caracal,10000,64,0.500000,20,0,100,17,1,0,225495742,1393122,0,0
4,caracal,10000,64,0.500000,20,0,100,18,1,0,224756930,1329928,0,0
4,caracal,10000,64,0.500000,20,0,100,19,1,0,219667618,1322284,0,0
4,caracal,10000,64,0.500000,20,0,100,20,1,0,214273638,1349264,0,0
4,caracal,10000,64,0.500000,20,0,100,21,1,0,218174880,1348386,0,0
4,caracal,10000,64,0.500000,20,0,100,22,1,0,220746028,1308918,0,0
4,caracal,10000,64,0.500000,20,0,100,23,1,0,218382612,1339204,0,0
4,caracal,10000,64,0.500000,20,0,100,24,1,0,220732994,1315362,0,0
4,caracal,10000,64,0.500000,20,0,100,25,1,0,220755196,1333386,0,0
4,caracal,10000,64,0.500000,20,0,100,26,1,0,223802638,1335206,0,0
4,caracal,10000,64,0.500000,20,0,100,27,1,0,215484884,1350250,0,0
4,caracal,10000,64,0.500000,20,0,100,28,1,0,214519976,1342294,0,0
4,caracal,10000,64,0.500000,20,0,100,29,1,0,216522358,1337976,0,0
4,caracal,10000,64,0.500000,20,0,100,30,1,0,219896682,1349188,0,0
4,caracal,10000,64,0.500000,20,0,100,31,1,0,184710062,1306790,0,0
4,caracal,10000,64,0.500000,20,0,100,32,0,0,223193724,1710968,0,0
4,caracal,10000,64,0.500000,20,0,100,33,0,0,223397726,1725290,0,0
4,caracal,10000,64,0.500000,20,0,100,34,0,0,223915478,1701568,0,0
4,caracal,10000,64,0.500000,20,0,100,35,0,0,223252766,1679640,0,0
4,caracal,10000,64,0.500000,20,0,100,36,0,0,224995340,1709388,0,0
4,caracal,10000,64,0.500000,20,0,100,37,0,0,221014716,1703410,0,0
4,caracal,10000,64,0.500000,20,0,100,38,0,0,219889586,1704682,0,0
4,caracal,10000,64,0.500000,20,0,100,39,0,0,226440390,1705594,0,0
4,caracal,10000,64,0.500000,20,0,100,40,0,0,223980820,1705498,0,0
4,caracal,10000,64,0.500000,20,0,100,41,0,0,218479150,1706218,0,0
4,caracal,10000,64,0.500000,20,0,100,42,0,0,223544918,1687810,0,0
4,caracal,10000,64,0.500000,20,0,100,43,0,0,216253310,1706312,0,0
4,caracal,10000,64,0.500000,20,0,100,44,0,0,221959012,1705150,0,0
4,caracal,10000,64,0.500000,20,0,100,45,0,0,220143132,1716654,0,0
4,caracal,10000,64,0.500000,20,0,100,46,0,0,216252142,1705700,0,0
4,caracal,10000,64,0.500000,20,0,100,47,0,0,225972130,1686130,0,0
4,caracal,10000,64,0.500000,20,0,100,48,1,0,222467904,1412486,0,0
4,caracal,10000,64,0.500000,20,0,100,49,1,0,218915332,1394178,0,0
4,caracal,10000,64,0.500000,20,0,100,50,1,0,224565304,1342126,0,0
4,caracal,10000,64,0.500000,20,0,100,51,1,0,224672200,1330958,0,0
4,caracal,10000,64,0.500000,20,0,100,52,1,0,220686056,1352788,0,0
4,caracal,10000,64,0.500000,20,0,100,53,1,0,218244154,1357614,0,0
4,caracal,10000,64,0.500000,20,0,100,54,1,0,222468756,1323242,0,0
4,caracal,10000,64,0.500000,20,0,100,55,1,0,222858972,1334576,0,0
4,caracal,10000,64,0.500000,20,0,100,56,1,0,220678072,1341056,0,0
4,caracal,10000,64,0.500000,20,0,100,57,1,0,224906000,1356834,0,0
4,caracal,10000,64,0.500000,20,0,100,58,1,0,222732050,1341278,0,0
4,caracal,10000,64,0.500000,20,0,100,59,1,0,216818628,1357636,0,0
4,caracal,10000,64,0.500000,20,0,100,60,1,0,220436150,1332198,0,0
4,caracal,10000,64,0.500000,20,0,100,61,1,0,217592432,1359038,0,0
4,caracal,10000,64,0.500000,20,0,100,62,1,0,221486510,1358202,0,0
4,caracal,10000,64,0.500000,20,0,100,63,1,0,119012342,832454,0,0
